@relation reordered_features_2017_format

@attribute 'Destination Port' numeric
@attribute 'Flow Duration' numeric
@attribute 'Total Length of Fwd Packets' numeric
@attribute 'FIN Flag Count' numeric
@attribute 'SYN Flag Count' numeric
@attribute 'RST Flag Count' numeric
@attribute Label {DoS}

@data
513,1,58,0,1,0,DoS
167,20,58,0,1,0,DoS
655,10,58,0,1,0,DoS
540,54,58,0,1,0,DoS
474,58,58,0,1,0,DoS
9,58,58,0,1,0,DoS
718,58,58,0,1,0,DoS
665,58,58,0,1,0,DoS
58,58,58,0,1,0,DoS
696,58,58,0,1,0,DoS
816,58,58,0,1,0,DoS
770,58,58,0,1,0,DoS
534,57,58,0,1,0,DoS
642,59,58,0,1,0,DoS
212,58,58,0,1,0,DoS
384,60,58,0,1,0,DoS
341,56,58,0,1,0,DoS
957,59,58,0,1,0,DoS
473,57,58,0,1,0,DoS
985,59,58,0,1,0,DoS
730,57,58,0,1,0,DoS
232,58,58,0,1,0,DoS
221,58,58,0,1,0,DoS
970,1781,58,0,1,0,DoS
39527,12,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
449,12,58,0,1,0,DoS
39527,3,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
379,2,58,0,1,0,DoS
240,2,58,0,1,0,DoS
507,1,58,0,1,0,DoS
450,2,58,0,1,0,DoS
349,2,58,0,1,0,DoS
67,1,58,0,1,0,DoS
727,2,58,0,1,0,DoS
39527,1,54,0,0,1,DoS
768,9,58,0,1,0,DoS
39527,2,54,0,0,1,DoS
527,6,58,0,1,0,DoS
646,1,58,0,1,0,DoS
311,2,58,0,1,0,DoS
881,1,58,0,1,0,DoS
177,2,58,0,1,0,DoS
868,2,58,0,1,0,DoS
579,2,58,0,1,0,DoS
225,2,58,0,1,0,DoS
40,1,58,0,1,0,DoS
697,2,58,0,1,0,DoS
41,2,58,0,1,0,DoS
453,1,58,0,1,0,DoS
938,2,58,0,1,0,DoS
829,1,58,0,1,0,DoS
117,2,58,0,1,0,DoS
371,2,58,0,1,0,DoS
700,1,58,0,1,0,DoS
827,2,58,0,1,0,DoS
244,17,58,0,1,0,DoS
39527,2,54,0,0,1,DoS
88,10,58,0,1,0,DoS
715,4,58,0,1,0,DoS
39527,48,54,0,0,1,DoS
419,10,58,0,1,0,DoS
39527,47,54,0,0,1,DoS
756,10,58,0,1,0,DoS
39527,49,54,0,0,1,DoS
981,10,58,0,1,0,DoS
39527,48,54,0,0,1,DoS
359,9,58,0,1,0,DoS
39527,49,54,0,0,1,DoS
447,9,58,0,1,0,DoS
39527,49,54,0,0,1,DoS
271,19,58,0,1,0,DoS
39527,39,54,0,0,1,DoS
235,9,58,0,1,0,DoS
39527,50,54,0,0,1,DoS
618,9,58,0,1,0,DoS
39527,47,54,0,0,1,DoS
179,10,58,0,1,0,DoS
39527,50,54,0,0,1,DoS
4,9,58,0,1,0,DoS
39527,47,54,0,0,1,DoS
209,9,58,0,1,0,DoS
39527,53,54,0,0,1,DoS
667,9,58,0,1,0,DoS
39527,50,54,0,0,1,DoS
39527,53,54,0,0,1,DoS
39527,60,54,0,0,1,DoS
39527,59,54,0,0,1,DoS
39527,57,54,0,0,1,DoS
39527,58,54,0,0,1,DoS
39527,58,54,0,0,1,DoS
39527,1807,54,0,0,1,DoS
39527,24,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,12,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,11,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,13,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,43,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,49,54,0,0,1,DoS
39527,60,54,0,0,1,DoS
39527,54,54,0,0,1,DoS
39527,59,54,0,0,1,DoS
39527,60,54,0,0,1,DoS
39527,66,54,0,0,1,DoS
39527,48,54,0,0,1,DoS
39527,59,54,0,0,1,DoS
39527,57,54,0,0,1,DoS
39527,60,54,0,0,1,DoS
39527,55,54,0,0,1,DoS
39527,63,54,0,0,1,DoS
850,21082,58,0,1,0,DoS
122,9,58,0,1,0,DoS
119,2,58,0,1,0,DoS
979,2,58,0,1,0,DoS
585,2,58,0,1,0,DoS
335,2,58,0,1,0,DoS
236,1,58,0,1,0,DoS
441,17,58,0,1,0,DoS
432,2,58,0,1,0,DoS
999,1,58,0,1,0,DoS
915,1,58,0,1,0,DoS
309,2,58,0,1,0,DoS
887,1,58,0,1,0,DoS
856,2,58,0,1,0,DoS
898,2,58,0,1,0,DoS
89,1,58,0,1,0,DoS
12,2,58,0,1,0,DoS
425,1,58,0,1,0,DoS
884,2,58,0,1,0,DoS
666,1,58,0,1,0,DoS
748,2,58,0,1,0,DoS
503,2,58,0,1,0,DoS
901,1,58,0,1,0,DoS
550,2,58,0,1,0,DoS
880,1,58,0,1,0,DoS
497,2,58,0,1,0,DoS
688,1,58,0,1,0,DoS
275,2,58,0,1,0,DoS
502,1,58,0,1,0,DoS
582,19,58,0,1,0,DoS
743,55,58,0,1,0,DoS
560,55,58,0,1,0,DoS
714,73,58,0,1,0,DoS
478,45,58,0,1,0,DoS
532,57,58,0,1,0,DoS
831,59,58,0,1,0,DoS
238,58,58,0,1,0,DoS
575,58,58,0,1,0,DoS
990,59,58,0,1,0,DoS
17,67,58,0,1,0,DoS
66,52,58,0,1,0,DoS
327,55,58,0,1,0,DoS
676,60,58,0,1,0,DoS
537,68,58,0,1,0,DoS
1000,57,58,0,1,0,DoS
141,46,58,0,1,0,DoS
397,61,58,0,1,0,DoS
392,74,58,0,1,0,DoS
694,42,58,0,1,0,DoS
599,58,58,0,1,0,DoS
791,1466,58,0,1,0,DoS
946,2,58,0,1,0,DoS
853,1,58,0,1,0,DoS
288,2,58,0,1,0,DoS
936,2,58,0,1,0,DoS
928,1,58,0,1,0,DoS
615,2,58,0,1,0,DoS
398,6,58,0,1,0,DoS
661,1,58,0,1,0,DoS
290,2,58,0,1,0,DoS
902,1,58,0,1,0,DoS
166,2,58,0,1,0,DoS
400,2,58,0,1,0,DoS
873,1,58,0,1,0,DoS
181,2,58,0,1,0,DoS
738,2,58,0,1,0,DoS
16,1,58,0,1,0,DoS
165,2,58,0,1,0,DoS
703,1,58,0,1,0,DoS
403,2,58,0,1,0,DoS
458,1,58,0,1,0,DoS
50,2,58,0,1,0,DoS
318,1,58,0,1,0,DoS
184,2,58,0,1,0,DoS
968,3,58,0,1,0,DoS
308,13,58,0,1,0,DoS
306,43,58,0,1,0,DoS
859,57,58,0,1,0,DoS
369,59,58,0,1,0,DoS
64,56,58,0,1,0,DoS
39527,31,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,13,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,12,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,13,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,14,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
444,5,58,0,1,0,DoS
39527,10,54,0,0,1,DoS
950,10,58,0,1,0,DoS
39527,47,54,0,0,1,DoS
680,10,58,0,1,0,DoS
39527,45,54,0,0,1,DoS
664,14,58,0,1,0,DoS
39527,58,54,0,0,1,DoS
813,2,58,0,1,0,DoS
39527,44,54,0,0,1,DoS
759,11,58,0,1,0,DoS
39527,46,54,0,0,1,DoS
315,12,58,0,1,0,DoS
39527,47,54,0,0,1,DoS
839,11,58,0,1,0,DoS
39527,46,54,0,0,1,DoS
217,14,58,0,1,0,DoS
39527,46,54,0,0,1,DoS
630,10,58,0,1,0,DoS
39527,47,54,0,0,1,DoS
39527,68,54,0,0,1,DoS
39527,52,54,0,0,1,DoS
39527,55,54,0,0,1,DoS
39527,60,54,0,0,1,DoS
39527,68,54,0,0,1,DoS
39527,57,54,0,0,1,DoS
39527,46,54,0,0,1,DoS
39527,63,54,0,0,1,DoS
39527,72,54,0,0,1,DoS
39527,42,54,0,0,1,DoS
39527,58,54,0,0,1,DoS
39527,1467,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,16,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,15,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,16,54,0,0,1,DoS
39527,720,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,1,54,0,0,1,DoS
39527,0,54,0,0,1,DoS
39527,31,54,0,0,1,DoS
39527,34,54,0,0,1,DoS
80,152230845,54,0,1,0,DoS
2910,3869,54,0,0,1,DoS
80,996150,54,0,1,0,DoS
2911,3790,54,0,0,1,DoS
80,996872,54,0,1,0,DoS
2912,3255,54,0,0,1,DoS
80,997414,54,0,1,0,DoS
2913,3034,54,0,0,1,DoS
80,996123,54,0,1,0,DoS
2914,3842,54,0,0,1,DoS
80,363366,54,0,1,0,DoS
2915,3049,54,0,0,1,DoS
80,996501,54,0,1,0,DoS
2916,3036,54,0,0,1,DoS
80,998226,54,0,1,0,DoS
2917,3043,54,0,0,1,DoS
80,996474,54,0,1,0,DoS
2918,3738,54,0,0,1,DoS
80,997298,54,0,1,0,DoS
2919,3385,54,0,0,1,DoS
80,996895,54,0,1,0,DoS
2920,3050,54,0,0,1,DoS
80,997354,54,0,1,0,DoS
2921,3052,54,0,0,1,DoS
80,997795,54,0,1,0,DoS
2922,3028,54,0,0,1,DoS
80,997135,54,0,1,0,DoS
2923,3029,54,0,0,1,DoS
80,997467,54,0,1,0,DoS
2924,3025,54,0,0,1,DoS
80,996657,54,0,1,0,DoS
2925,3029,54,0,0,1,DoS
80,997935,54,0,1,0,DoS
2926,3062,54,0,0,1,DoS
80,997640,54,0,1,0,DoS
2927,3071,54,0,0,1,DoS
80,996393,54,0,1,0,DoS
2928,3594,54,0,0,1,DoS
80,997268,54,0,1,0,DoS
2929,3025,54,0,0,1,DoS
80,995862,54,0,1,0,DoS
2930,3267,54,0,0,1,DoS
80,998341,54,0,1,0,DoS
2931,3033,54,0,0,1,DoS
80,997751,54,0,1,0,DoS
2932,3062,54,0,0,1,DoS
80,995615,54,0,1,0,DoS
2933,3068,54,0,0,1,DoS
80,1000110,54,0,1,0,DoS
2934,3152,54,0,0,1,DoS
80,993970,54,0,1,0,DoS
2935,3040,54,0,0,1,DoS
80,998784,54,0,1,0,DoS
2936,3055,54,0,0,1,DoS
80,996407,54,0,1,0,DoS
2937,3029,54,0,0,1,DoS
80,998144,54,0,1,0,DoS
2938,3043,54,0,0,1,DoS
80,996565,54,0,1,0,DoS
2939,3056,54,0,0,1,DoS
80,998110,54,0,1,0,DoS
2940,3029,54,0,0,1,DoS
80,996220,54,0,1,0,DoS
2941,3072,54,0,0,1,DoS
80,995867,54,0,1,0,DoS
2942,3364,54,0,0,1,DoS
80,997383,54,0,1,0,DoS
2943,3034,54,0,0,1,DoS
80,999145,54,0,1,0,DoS
2944,3034,54,0,0,1,DoS
80,996655,54,0,1,0,DoS
2945,3037,54,0,0,1,DoS
80,995884,54,0,1,0,DoS
2946,3497,54,0,0,1,DoS
80,997104,54,0,1,0,DoS
2947,3405,54,0,0,1,DoS
80,997685,54,0,1,0,DoS
2948,3056,54,0,0,1,DoS
80,996704,54,0,1,0,DoS
2949,3080,54,0,0,1,DoS
80,997137,54,0,1,0,DoS
2950,3162,54,0,0,1,DoS
80,997677,54,0,1,0,DoS
2951,3163,54,0,0,1,DoS
80,997251,54,0,1,0,DoS
2952,3031,54,0,0,1,DoS
80,997617,54,0,1,0,DoS
2953,3047,54,0,0,1,DoS
80,996762,54,0,1,0,DoS
2954,3051,54,0,0,1,DoS
80,996773,54,0,1,0,DoS
2955,3037,54,0,0,1,DoS
80,997804,54,0,1,0,DoS
2956,3029,54,0,0,1,DoS
80,997457,54,0,1,0,DoS
2957,3032,54,0,0,1,DoS
80,996543,54,0,1,0,DoS
2958,3034,54,0,0,1,DoS
80,997692,54,0,1,0,DoS
2959,3030,54,0,0,1,DoS
80,997434,54,0,1,0,DoS
2960,3040,54,0,0,1,DoS
80,996929,54,0,1,0,DoS
2961,3065,54,0,0,1,DoS
80,997233,54,0,1,0,DoS
2962,3035,54,0,0,1,DoS
80,997306,54,0,1,0,DoS
2963,3070,54,0,0,1,DoS
80,998554,54,0,1,0,DoS
2964,3072,54,0,0,1,DoS
80,997803,54,0,1,0,DoS
2965,3036,54,0,0,1,DoS
80,995755,54,0,1,0,DoS
2966,3059,54,0,0,1,DoS
80,997376,54,0,1,0,DoS
2967,3048,54,0,0,1,DoS
80,998061,54,0,1,0,DoS
2968,3806,54,0,0,1,DoS
80,996488,54,0,1,0,DoS
2969,3076,54,0,0,1,DoS
80,997958,54,0,1,0,DoS
2970,3029,54,0,0,1,DoS
80,994884,54,0,1,0,DoS
2971,3060,54,0,0,1,DoS
80,999081,54,0,1,0,DoS
2972,3034,54,0,0,1,DoS
80,997612,54,0,1,0,DoS
2973,3025,54,0,0,1,DoS
80,997122,54,0,1,0,DoS
2974,3057,54,0,0,1,DoS
80,996452,54,0,1,0,DoS
2975,3246,54,0,0,1,DoS
80,997386,54,0,1,0,DoS
2976,3076,54,0,0,1,DoS
80,997224,54,0,1,0,DoS
2977,3022,54,0,0,1,DoS
80,997193,54,0,1,0,DoS
2978,3033,54,0,0,1,DoS
80,997327,54,0,1,0,DoS
2979,3594,54,0,0,1,DoS
80,995903,54,0,1,0,DoS
2980,3074,54,0,0,1,DoS
80,997679,54,0,1,0,DoS
2981,3419,54,0,0,1,DoS
80,996849,54,0,1,0,DoS
2982,3860,54,0,0,1,DoS
80,996757,54,0,1,0,DoS
2983,3052,54,0,0,1,DoS
80,997189,54,0,1,0,DoS
2984,3040,54,0,0,1,DoS
80,997531,54,0,1,0,DoS
2985,3064,54,0,0,1,DoS
80,997644,54,0,1,0,DoS
2986,3036,54,0,0,1,DoS
80,997699,54,0,1,0,DoS
2987,3066,54,0,0,1,DoS
80,997434,54,0,1,0,DoS
2988,3066,54,0,0,1,DoS
80,1014972,54,0,1,0,DoS
2989,3804,54,0,0,1,DoS
80,979779,54,0,1,0,DoS
2990,3085,54,0,0,1,DoS
80,996046,54,0,1,0,DoS
2991,3861,54,0,0,1,DoS
80,996338,54,0,1,0,DoS
2992,3798,54,0,0,1,DoS
80,996474,54,0,1,0,DoS
2993,3709,54,0,0,1,DoS
80,997212,54,0,1,0,DoS
2994,3028,54,0,0,1,DoS
80,997479,54,0,1,0,DoS
2995,3075,54,0,0,1,DoS
80,997304,54,0,1,0,DoS
2996,3103,54,0,0,1,DoS
80,997215,54,0,1,0,DoS
2997,3118,54,0,0,1,DoS
80,997411,54,0,1,0,DoS
2998,3023,54,0,0,1,DoS
80,997252,54,0,1,0,DoS
2999,3462,54,0,0,1,DoS
80,996868,54,0,1,0,DoS
3000,3040,54,0,0,1,DoS
80,996978,54,0,1,0,DoS
3001,3089,54,0,0,1,DoS
80,997210,54,0,1,0,DoS
3002,3052,54,0,0,1,DoS
80,997278,54,0,1,0,DoS
3003,3029,54,0,0,1,DoS
80,997586,54,0,1,0,DoS
3004,3054,54,0,0,1,DoS
80,997487,54,0,1,0,DoS
3005,3060,54,0,0,1,DoS
80,997654,54,0,1,0,DoS
3006,3046,54,0,0,1,DoS
80,997436,54,0,1,0,DoS
3007,3072,54,0,0,1,DoS
80,997103,54,0,1,0,DoS
3008,3031,54,0,0,1,DoS
80,997244,54,0,1,0,DoS
3009,3038,54,0,0,1,DoS
80,997279,54,0,1,0,DoS
3010,3030,54,0,0,1,DoS
80,997288,54,0,1,0,DoS
3011,3048,54,0,0,1,DoS
80,997130,54,0,1,0,DoS
3012,3279,54,0,0,1,DoS
80,85655,54,0,1,0,DoS
3013,3210,54,0,0,1,DoS
80,997412,54,0,1,0,DoS
3014,3066,54,0,0,1,DoS
80,997303,54,0,1,0,DoS
3015,3022,54,0,0,1,DoS
80,997604,54,0,1,0,DoS
3016,3073,54,0,0,1,DoS
80,997675,54,0,1,0,DoS
3017,3026,54,0,0,1,DoS
80,997289,54,0,1,0,DoS
3018,3056,54,0,0,1,DoS
80,997780,54,0,1,0,DoS
3019,3070,54,0,0,1,DoS
80,997269,54,0,1,0,DoS
3020,3070,54,0,0,1,DoS
80,997039,54,0,1,0,DoS
3021,3084,54,0,0,1,DoS
80,997854,54,0,1,0,DoS
3022,3046,54,0,0,1,DoS
80,996788,54,0,1,0,DoS
3023,3039,54,0,0,1,DoS
80,997172,54,0,1,0,DoS
3024,3940,54,0,0,1,DoS
80,996672,54,0,1,0,DoS
3025,3051,54,0,0,1,DoS
80,997754,54,0,1,0,DoS
3026,3051,54,0,0,1,DoS
80,997160,54,0,1,0,DoS
3027,3764,54,0,0,1,DoS
80,996593,54,0,1,0,DoS
3028,3793,54,0,0,1,DoS
80,996496,54,0,1,0,DoS
3029,3784,54,0,0,1,DoS
80,996101,54,0,1,0,DoS
3030,3353,54,0,0,1,DoS
80,588682,54,0,1,0,DoS
3031,3023,54,0,0,1,DoS
80,996688,54,0,1,0,DoS
3032,3493,54,0,0,1,DoS
80,997567,54,0,1,0,DoS
3033,3019,54,0,0,1,DoS
80,997270,54,0,1,0,DoS
3034,3045,54,0,0,1,DoS
80,996854,54,0,1,0,DoS
3035,3077,54,0,0,1,DoS
80,997283,54,0,1,0,DoS
3036,3065,54,0,0,1,DoS
80,997526,54,0,1,0,DoS
3037,3040,54,0,0,1,DoS
80,997669,54,0,1,0,DoS
3038,3020,54,0,0,1,DoS
80,997633,54,0,1,0,DoS
3039,3074,54,0,0,1,DoS
80,997206,54,0,1,0,DoS
3040,3738,54,0,0,1,DoS
80,996538,54,0,1,0,DoS
3041,3394,54,0,0,1,DoS
80,997105,54,0,1,0,DoS
3042,3383,54,0,0,1,DoS
80,997051,54,0,1,0,DoS
3043,3498,54,0,0,1,DoS
80,997924,54,0,1,0,DoS
3044,3121,54,0,0,1,DoS
80,997269,54,0,1,0,DoS
3045,3253,54,0,0,1,DoS
80,997172,54,0,1,0,DoS
3046,3714,54,0,0,1,DoS
80,996938,54,0,1,0,DoS
3047,4148,54,0,0,1,DoS
80,995401,54,0,1,0,DoS
3048,3090,54,0,0,1,DoS
80,997539,54,0,1,0,DoS
3049,4002,54,0,0,1,DoS
80,996719,54,0,1,0,DoS
3050,3652,54,0,0,1,DoS
80,996501,54,0,1,0,DoS
3051,3378,54,0,0,1,DoS
80,997216,54,0,1,0,DoS
3052,3032,54,0,0,1,DoS
80,996970,54,0,1,0,DoS
3053,3067,54,0,0,1,DoS
80,997429,54,0,1,0,DoS
3054,3026,54,0,0,1,DoS
80,997189,54,0,1,0,DoS
3055,3051,54,0,0,1,DoS
80,997355,54,0,1,0,DoS
3056,3048,54,0,0,1,DoS
80,997808,54,0,1,0,DoS
3057,3064,54,0,0,1,DoS
80,995581,54,0,1,0,DoS
3058,3075,54,0,0,1,DoS
80,998130,54,0,1,0,DoS
3059,3063,54,0,0,1,DoS
80,997398,54,0,1,0,DoS
3060,3776,54,0,0,1,DoS
80,995522,54,0,1,0,DoS
3061,3293,54,0,0,1,DoS
80,997391,54,0,1,0,DoS
3062,3479,54,0,0,1,DoS
80,966644,54,0,1,0,DoS
3063,3789,54,0,0,1,DoS
80,995369,54,0,1,0,DoS
3064,3040,54,0,0,1,DoS
80,997362,54,0,1,0,DoS
3065,3498,54,0,0,1,DoS
80,996087,54,0,1,0,DoS
3066,3054,54,0,0,1,DoS
80,998091,54,0,1,0,DoS
3067,3211,54,0,0,1,DoS
80,996766,54,0,1,0,DoS
3068,3761,54,0,0,1,DoS
80,996490,54,0,1,0,DoS
3069,3583,54,0,0,1,DoS
80,997014,54,0,1,0,DoS
3070,3024,54,0,0,1,DoS
80,997384,54,0,1,0,DoS
3071,3057,54,0,0,1,DoS
80,997513,54,0,1,0,DoS
3072,3073,54,0,0,1,DoS
80,998690,54,0,1,0,DoS
3073,3879,54,0,0,1,DoS
80,995372,54,0,1,0,DoS
3074,3037,54,0,0,1,DoS
80,997947,54,0,1,0,DoS
3075,3058,54,0,0,1,DoS
80,996885,54,0,1,0,DoS
3076,3065,54,0,0,1,DoS
80,997335,54,0,1,0,DoS
3077,3027,54,0,0,1,DoS
80,997190,54,0,1,0,DoS
3078,3626,54,0,0,1,DoS
80,576278,54,0,1,0,DoS
3079,3064,54,0,0,1,DoS
80,997594,54,0,1,0,DoS
3080,3599,54,0,0,1,DoS
80,996023,54,0,1,0,DoS
3081,3052,54,0,0,1,DoS
80,997165,54,0,1,0,DoS
3082,3705,54,0,0,1,DoS
80,996988,54,0,1,0,DoS
3083,3052,54,0,0,1,DoS
80,998177,54,0,1,0,DoS
3084,3025,54,0,0,1,DoS
80,996342,54,0,1,0,DoS
3085,3683,54,0,0,1,DoS
80,996643,54,0,1,0,DoS
3086,3036,54,0,0,1,DoS
80,997945,54,0,1,0,DoS
3087,3511,54,0,0,1,DoS
80,996851,54,0,1,0,DoS
3088,4421,54,0,0,1,DoS
80,994491,54,0,1,0,DoS
3089,3592,54,0,0,1,DoS
80,997535,54,0,1,0,DoS
3090,3924,54,0,0,1,DoS
80,996262,54,0,1,0,DoS
3091,3825,54,0,0,1,DoS
80,995959,54,0,1,0,DoS
3092,3041,54,0,0,1,DoS
80,996148,54,0,1,0,DoS
3093,3058,54,0,0,1,DoS
80,997766,54,0,1,0,DoS
3094,3715,54,0,0,1,DoS
80,996033,54,0,1,0,DoS
3095,3059,54,0,0,1,DoS
80,996611,54,0,1,0,DoS
3096,3028,54,0,0,1,DoS
80,998059,54,0,1,0,DoS
3097,3908,54,0,0,1,DoS
80,996238,54,0,1,0,DoS
3098,3501,54,0,0,1,DoS
80,996863,54,0,1,0,DoS
3099,3985,54,0,0,1,DoS
80,997043,54,0,1,0,DoS
3100,3036,54,0,0,1,DoS
80,997829,54,0,1,0,DoS
3101,3061,54,0,0,1,DoS
80,996575,54,0,1,0,DoS
3102,3729,54,0,0,1,DoS
80,996483,54,0,1,0,DoS
3103,3033,54,0,0,1,DoS
80,997619,54,0,1,0,DoS
3104,3324,54,0,0,1,DoS
80,997303,54,0,1,0,DoS
3105,3036,54,0,0,1,DoS
80,997266,54,0,1,0,DoS
3106,3036,54,0,0,1,DoS
80,997351,54,0,1,0,DoS
3107,3027,54,0,0,1,DoS
80,996611,54,0,1,0,DoS
3108,3723,54,0,0,1,DoS
80,995637,54,0,1,0,DoS
3109,3050,54,0,0,1,DoS
80,997098,54,0,1,0,DoS
3110,3178,54,0,0,1,DoS
80,997410,54,0,1,0,DoS
3111,3434,54,0,0,1,DoS
80,995591,54,0,1,0,DoS
3112,3037,54,0,0,1,DoS
80,998114,54,0,1,0,DoS
3113,3897,54,0,0,1,DoS
80,996788,54,0,1,0,DoS
3114,3025,54,0,0,1,DoS
80,997163,54,0,1,0,DoS
3115,3768,54,0,0,1,DoS
80,997112,54,0,1,0,DoS
3116,3205,54,0,0,1,DoS
80,996208,54,0,1,0,DoS
3117,3049,54,0,0,1,DoS
80,997703,54,0,1,0,DoS
3118,3715,54,0,0,1,DoS
80,997190,54,0,1,0,DoS
3119,3019,54,0,0,1,DoS
80,997264,54,0,1,0,DoS
3120,3057,54,0,0,1,DoS
80,997146,54,0,1,0,DoS
3121,3059,54,0,0,1,DoS
80,996762,54,0,1,0,DoS
3122,3025,54,0,0,1,DoS
80,997314,54,0,1,0,DoS
3123,3438,54,0,0,1,DoS
80,996097,54,0,1,0,DoS
3124,3027,54,0,0,1,DoS
80,997552,54,0,1,0,DoS
3125,3050,54,0,0,1,DoS
80,996767,54,0,1,0,DoS
3126,3803,54,0,0,1,DoS
80,996826,54,0,1,0,DoS
3127,3642,54,0,0,1,DoS
80,439664,54,0,1,0,DoS
3128,3067,54,0,0,1,DoS
80,997654,54,0,1,0,DoS
3129,3678,54,0,0,1,DoS
80,996814,54,0,1,0,DoS
3130,3057,54,0,0,1,DoS
80,997203,54,0,1,0,DoS
3131,3023,54,0,0,1,DoS
80,997455,54,0,1,0,DoS
3132,3036,54,0,0,1,DoS
80,997711,54,0,1,0,DoS
3133,3023,54,0,0,1,DoS
80,997937,54,0,1,0,DoS
3134,3069,54,0,0,1,DoS
80,996385,54,0,1,0,DoS
3135,3031,54,0,0,1,DoS
80,996329,54,0,1,0,DoS
3136,3892,54,0,0,1,DoS
80,996332,54,0,1,0,DoS
3137,3053,54,0,0,1,DoS
80,997507,54,0,1,0,DoS
3138,3047,54,0,0,1,DoS
80,997211,54,0,1,0,DoS
3139,3049,54,0,0,1,DoS
80,997618,54,0,1,0,DoS
3140,3681,54,0,0,1,DoS
80,995736,54,0,1,0,DoS
3141,3058,54,0,0,1,DoS
80,996961,54,0,1,0,DoS
3142,3052,54,0,0,1,DoS
80,997888,54,0,1,0,DoS
3143,3051,54,0,0,1,DoS
80,996776,54,0,1,0,DoS
3144,3449,54,0,0,1,DoS
80,997795,54,0,1,0,DoS
